,date,latitude,longitude,t2m,d2m,u10,v10,sd,tcc,precipitation,msl,cape
0,2023-01-01 23:00:00,41.0,29.0,278.82666,278.83405,-0.45421028,-1.4900551,0.0,0.0,0.0,103201.86,0.0
1,2023-01-01 22:00:00,41.0,29.0,279.4449,279.1367,-0.43078613,-1.3496456,0.0,0.0,0.0,103213.75,0.0
2,2023-01-01 21:00:00,41.0,29.0,280.27658,279.36548,-0.5479984,-1.2892466,0.0,0.0,0.0,103212.73,0.453125
3,2023-01-01 20:00:00,41.0,29.0,281.35657,279.91092,-0.6278763,-1.2817345,0.0,0.0,0.0,103235.516,0.0
4,2023-01-01 19:00:00,41.0,29.0,283.21838,280.8208,-0.49260902,-0.820879,0.0,0.0,0.0,103201.78,0.1953125
5,2023-01-01 18:00:00,41.0,29.0,284.07178,280.68304,0.2885809,-0.12935925,0.0,0.0,0.0,103164.48,0.5625
6,2023-01-01 17:00:00,41.0,29.0,285.30743,280.52338,0.78708935,0.5412731,0.0,0.0,0.0,103144.13,0.671875
7,2023-01-01 16:00:00,41.0,29.0,286.13995,279.6715,0.55862236,0.5200567,0.0,0.0,0.0,103133.484,0.390625
8,2023-01-01 15:00:00,41.0,29.0,286.43942,279.4939,0.38267422,0.5635805,0.0,0.0,0.0,103172.055,0.8125
9,2023-01-01 14:00:00,41.0,29.0,286.10876,279.4276,0.38342476,0.5039396,0.0,0.0,0.0,103160.91,1.03125
10,2023-01-01 13:00:00,41.0,29.0,285.43036,280.0324,0.38895607,0.4760437,0.0,0.0,0.0,103217.66,1.15625
11,2023-01-01 12:00:00,41.0,29.0,284.11884,280.2563,0.26835442,-0.07749176,0.0,0.0,0.0,103267.36,0.59375
12,2023-01-01 11:00:00,41.0,29.0,281.46332,279.685,-0.08829117,-0.8362274,0.0,0.0,0.0,103284.18,0.0625
13,2023-01-01 10:00:00,41.0,29.0,278.7365,279.23413,-0.44831848,-1.1966991,0.0,69.05859,0.0,103261.84,0.0
14,2023-01-01 09:00:00,41.0,29.0,277.48657,278.09808,-0.45720673,-1.3327589,0.0,73.13867,0.0,103220.53,0.0
15,2023-01-01 08:00:00,41.0,29.0,277.13373,277.38855,-0.5906086,-1.1018715,0.0,74.203125,0.0,103191.984,0.0
16,2023-01-01 07:00:00,41.0,29.0,277.15274,276.96204,-0.6058445,-1.08846,0.0,72.33984,0.0,103147.086,0.203125
17,2023-01-01 06:00:00,41.0,29.0,277.2915,276.7989,-0.57051086,-1.1380072,0.0,72.947266,0.0,103125.29,0.0
18,2023-01-01 05:00:00,41.0,29.0,277.70923,277.47278,-0.4914608,-1.2634001,0.0,80.02344,0.0,103167.3,0.0
19,2023-01-01 04:00:00,41.0,29.0,278.33795,278.50165,-0.3880167,-1.3614464,0.0,79.5332,0.0,103189.52,0.046875
20,2023-01-01 03:00:00,41.0,29.0,278.44778,279.66794,-0.3719988,-1.4526911,0.0,79.15039,0.0,103168.02,0.1484375
21,2023-01-01 02:00:00,41.0,29.0,278.80487,279.95218,-0.33947754,-1.2958202,0.0,69.69922,0.0,103113.24,0.4296875
22,2023-01-01 01:00:00,41.0,29.0,279.71735,280.62213,-0.4044962,-1.0768776,0.0,38.146484,0.0,103143.125,0.46875
23,2023-01-01 00:00:00,41.0,29.0,279.91583,280.60373,-0.51104736,-0.9494648,0.0,24.992188,0.0,103141.81,0.2890625
24,2022-12-31 23:00:00,41.0,29.0,280.52332,281.31137,-0.38228798,-1.0063324,0.0,79.29297,0.0,103177.484,0.0
25,2022-12-31 22:00:00,41.0,29.0,280.8124,281.4256,-0.61734104,-0.75315857,0.0,59.33203,0.0,103161.42,0.015625
26,2022-12-31 21:00:00,41.0,29.0,281.64386,282.04752,-0.5874424,-0.41480255,0.0,56.126953,0.0,103141.26,0.0078125
27,2022-12-31 20:00:00,41.0,29.0,282.57758,282.58887,-0.31297874,-0.015863419,0.0,31.707031,0.0,103116.81,0.0078125
28,2022-12-31 19:00:00,41.0,29.0,282.9555,282.59372,-0.01682949,0.37989807,0.0,17.59375,0.0,103054.78,0.0078125
29,2022-12-31 18:00:00,41.0,29.0,283.6315,282.75497,0.14313221,0.78175163,0.0,11.863281,0.0,103013.79,0.34375
30,2022-12-31 17:00:00,41.0,29.0,284.66516,282.5251,0.60537624,1.3067894,0.0,26.845703,0.0,102990.6,0.390625
31,2022-12-31 16:00:00,41.0,29.0,285.328,282.551,1.0070963,1.7380695,0.0,41.904297,0.0,102999.92,0.796875
32,2022-12-31 15:00:00,41.0,29.0,285.73062,282.49564,1.0651178,1.9679298,0.0,32.296875,0.0,102982.086,1.125
33,2022-12-31 14:00:00,41.0,29.0,285.74756,282.59247,1.5135956,1.6485767,0.0,43.75586,0.0,102991.625,1.2734375
34,2022-12-31 13:00:00,41.0,29.0,285.48212,282.46246,1.5034828,1.3166962,0.0,57.458984,0.0,103048.305,1.234375
35,2022-12-31 12:00:00,41.0,29.0,284.9081,282.38904,0.74505806,0.99884224,0.0,78.74219,0.0,103073.43,0.9453125
36,2022-12-31 11:00:00,41.0,29.0,283.29642,281.67914,-0.274992,0.19763565,0.0,75.48047,0.0,103067.52,0.0390625
37,2022-12-31 10:00:00,41.0,29.0,281.92157,280.58252,-0.50754166,0.00481987,0.0,97.12695,0.0,103002.47,0.0390625
38,2022-12-31 09:00:00,41.0,29.0,281.28363,279.93454,-0.711462,0.30688095,0.0,99.76367,0.0,102991.016,0.0234375
39,2022-12-31 08:00:00,41.0,29.0,281.13315,279.62878,-0.9359436,0.44511986,0.0,100.0,0.0,102946.12,0.1328125
40,2022-12-31 07:00:00,41.0,29.0,281.1754,279.7262,-0.9718151,0.32107925,0.0,95.26953,0.0,102926.88,0.0
41,2022-12-31 06:00:00,41.0,29.0,281.3263,279.94495,-0.97434425,0.21391106,0.0,91.45703,0.0,102891.695,0.140625
42,2022-12-31 05:00:00,41.0,29.0,281.628,280.27246,-0.8602333,0.20231056,0.0,75.89453,0.0,102924.27,0.4765625
43,2022-12-31 04:00:00,41.0,29.0,281.79633,280.4076,-0.82319164,0.4553814,0.0,51.28711,0.0,102934.05,1.625
44,2022-12-31 03:00:00,41.0,29.0,281.74753,280.25812,-0.91097736,0.40045166,0.0,60.570312,0.0,102914.94,2.2421875
45,2022-12-31 02:00:00,41.0,29.0,281.62903,280.164,-0.89217186,0.40086555,0.0,66.35156,0.0,102857.27,2.8125
46,2022-12-31 01:00:00,41.0,29.0,281.51892,280.05267,-0.91504097,0.2893963,0.0,49.01172,0.0,102875.695,1.9296875
47,2022-12-31 00:00:00,41.0,29.0,281.47882,280.2727,-0.8776369,0.35186577,0.0,28.767578,0.0,102876.836,0.921875
48,2022-12-30 23:00:00,41.0,29.0,281.87177,280.37476,-0.79811096,0.6221676,0.0,22.839844,0.0,102874.71,0.0
49,2022-12-30 22:00:00,41.0,29.0,282.0461,280.75113,-0.54896545,0.695776,0.0,3.6621094,0.0,102827.51,0.0
50,2022-12-30 21:00:00,41.0,29.0,282.2652,281.0599,-0.3903246,0.817461,0.0,19.97461,0.0,102806.31,0.015625
51,2022-12-30 20:00:00,41.0,29.0,282.5332,281.32324,-0.20032501,1.0700722,0.0,20.13086,0.0,102764.7,0.03125
52,2022-12-30 19:00:00,41.0,29.0,282.89673,281.617,-0.032919884,1.238205,0.0,30.166016,0.0,102746.234,0.046875
53,2022-12-30 18:00:00,41.0,29.0,283.51685,281.91092,0.4469242,1.4477615,0.0,36.40039,0.0,102723.22,0.0625
54,2022-12-30 17:00:00,41.0,29.0,284.33972,281.7616,1.0749941,1.951025,0.0,16.316406,0.0,102715.484,0.4765625
55,2022-12-30 16:00:00,41.0,29.0,284.87244,282.23068,1.5424213,2.0744228,0.0,6.6777344,0.0,102722.82,0.796875
56,2022-12-30 15:00:00,41.0,29.0,285.1468,281.45795,2.202877,1.9989014,0.0,5.6308594,0.0,102683.93,1.421875
57,2022-12-30 14:00:00,41.0,29.0,285.06738,280.93726,2.3526573,2.0414925,0.0,9.472656,0.0,102688.516,1.6796875
58,2022-12-30 13:00:00,41.0,29.0,284.79318,281.10388,2.0034552,2.3578262,0.0,25.677734,0.0,102708.86,1.5390625
59,2022-12-30 12:00:00,41.0,29.0,284.45996,281.4724,1.5125751,2.4659843,0.0,41.88867,0.0,102808.88,1.3515625
60,2022-12-30 11:00:00,41.0,29.0,283.4572,282.094,0.098454475,1.6690273,0.0,57.896484,0.0,102831.555,0.4765625
61,2022-12-30 10:00:00,41.0,29.0,281.82455,281.31396,-0.27522278,1.0723228,0.0,69.291016,0.0,102814.78,0.171875
62,2022-12-30 09:00:00,41.0,29.0,280.7843,280.55692,-0.3481617,0.72683525,0.0,77.90625,0.0,102749.84,0.2421875
63,2022-12-30 08:00:00,41.0,29.0,280.47467,280.39313,-0.394413,0.5860348,0.0,79.3418,0.0,102721.04,0.3984375
64,2022-12-30 07:00:00,41.0,29.0,280.23068,280.18158,-0.027913094,0.5017414,0.0,83.14453,0.0,102709.8,0.3984375
65,2022-12-30 06:00:00,41.0,29.0,280.06924,280.17914,-0.02015686,0.23335075,0.0,85.30078,0.0,102686.4,0.59375
66,2022-12-30 05:00:00,41.0,29.0,279.87427,280.19437,-0.25339127,0.14764977,0.0,84.04297,0.0,102708.92,0.2109375
67,2022-12-30 04:00:00,41.0,29.0,280.01324,280.01135,-0.26379395,0.033447266,0.0,86.30078,0.0,102730.875,0.2265625
68,2022-12-30 03:00:00,41.0,29.0,279.77374,279.7345,0.015077591,0.053266525,0.0,85.68359,0.0,102752.66,0.3984375
69,2022-12-30 02:00:00,41.0,29.0,279.6139,279.92502,-0.09833717,0.082984924,0.0,73.19141,0.0,102672.914,0.1796875
70,2022-12-30 01:00:00,41.0,29.0,279.88812,280.1813,-0.33509254,0.09005165,0.0,52.572266,0.0,102680.44,0.61328125
71,2022-12-30 00:00:00,41.0,29.0,280.29694,280.41208,-0.28089333,0.16724205,0.0,37.86133,0.0,102679.945,0.1015625
72,2022-12-29 23:00:00,41.0,29.0,279.9065,280.8523,-0.55304146,-0.85772324,0.0,16.542969,0.0,102693.9,0.0
73,2022-12-29 22:00:00,41.0,29.0,280.29755,280.98285,-0.50559425,-0.81733704,0.0,12.457031,0.0,102698.76,0.0
74,2022-12-29 21:00:00,41.0,29.0,280.97086,280.92963,-0.32567024,-0.9051876,0.0,0.0,0.0,102719.945,0.0234375
75,2022-12-29 20:00:00,41.0,29.0,281.9899,280.8437,-0.17852211,-0.9436512,0.0,0.0,0.0,102723.39,0.0859375
76,2022-12-29 19:00:00,41.0,29.0,283.44678,280.7412,-0.23071003,-0.7126026,0.0,0.0,0.0,102702.336,0.171875
77,2022-12-29 18:00:00,41.0,29.0,284.32776,280.63043,-0.5366764,-0.28463936,0.0,7.15625,0.0,102691.56,0.4296875
78,2022-12-29 17:00:00,41.0,29.0,285.05707,280.5086,-0.19088173,0.25014305,0.0,18.919922,0.0,102681.2,1.0
79,2022-12-29 16:00:00,41.0,29.0,285.72888,280.16727,0.011484146,0.6202431,0.0,15.529297,0.0,102673.984,0.9921875
80,2022-12-29 15:00:00,41.0,29.0,286.05933,279.72217,0.10865021,0.18092155,0.0,13.296875,0.0,102638.52,2.28125
81,2022-12-29 14:00:00,41.0,29.0,285.65274,279.53885,-0.091005325,-0.02371025,0.0,4.048828,0.0,102648.13,1.9921875
82,2022-12-29 13:00:00,41.0,29.0,284.88266,279.35126,-0.4208107,-0.30089378,0.0,0.0,0.0,102701.2,1.3515625
83,2022-12-29 12:00:00,41.0,29.0,283.74356,279.22705,-0.8140106,-1.073597,0.0,0.0,0.0,102790.93,0.765625
84,2022-12-29 11:00:00,41.0,29.0,282.36383,278.88477,-0.8599491,-1.2822075,0.0,3.6640625,0.0,102815.45,0.3359375
85,2022-12-29 10:00:00,41.0,29.0,280.6583,278.8081,-0.807354,-1.2092781,0.0,7.017578,0.0,102777.086,0.06640625
86,2022-12-29 09:00:00,41.0,29.0,279.73056,278.56274,-0.96004295,-1.3983707,0.0,3.6386719,0.0,102711.3,0.07421875
87,2022-12-29 08:00:00,41.0,29.0,280.01477,278.3424,-0.883852,-1.5705509,0.0,13.8203125,0.0,102685.76,1.3476562
88,2022-12-29 07:00:00,41.0,29.0,280.37036,278.35187,-1.0831947,-1.7990055,0.0,38.683594,0.0,102675.45,1.109375
89,2022-12-29 06:00:00,41.0,29.0,280.55484,278.40103,-1.5034275,-1.7479763,0.0,52.06836,0.0,102684.81,2.1679688
90,2022-12-29 05:00:00,41.0,29.0,280.6154,278.33282,-2.1904945,-1.593607,0.0,59.72461,0.0,102720.375,3.3320312
91,2022-12-29 04:00:00,41.0,29.0,280.66125,278.3518,-2.399746,-1.8602009,0.0,54.871094,0.0,102759.76,0.671875
92,2022-12-29 03:00:00,41.0,29.0,280.65796,278.3247,-2.5726147,-2.1682281,0.0,30.419922,0.0,102767.4,0.078125
93,2022-12-29 02:00:00,41.0,29.0,280.64044,278.1529,-2.2785301,-2.453699,0.0,35.070312,0.0,102759.13,0.08203125
94,2022-12-29 01:00:00,41.0,29.0,280.72485,278.13626,-2.17099,-2.4250526,0.0,35.39258,0.0,102791.53,0.08203125
95,2022-12-29 00:00:00,41.0,29.0,280.92456,278.25388,-2.2459621,-2.143961,0.0,34.67383,0.0,102816.74,0.0703125
96,2022-12-28 23:00:00,41.0,29.0,281.43842,279.33264,-2.4361916,-1.7408905,0.0,98.99609,0.029296875,102848.63,0.05859375
97,2022-12-28 22:00:00,41.0,29.0,281.6562,279.32504,-2.967825,-1.891571,0.0,84.31836,0.029296875,102848.87,5.1367188
98,2022-12-28 21:00:00,41.0,29.0,281.8609,279.2902,-2.9033623,-2.3266811,0.0,88.66797,0.029296875,102875.88,13.035156
99,2022-12-28 20:00:00,41.0,29.0,282.05316,279.237,-3.3417969,-2.1988049,0.0,95.09961,0.029296875,102858.7,5.3867188
100,2022-12-28 19:00:00,41.0,29.0,282.25677,279.24078,-3.050724,-3.1229954,0.0,93.35742,0.028320312,102852.54,3.953125
101,2022-12-28 18:00:00,41.0,29.0,282.7102,279.50446,-3.1395884,-3.8322563,0.0,94.21875,0.028320312,102838.625,6.5546875
102,2022-12-28 17:00:00,41.0,29.0,283.404,279.88556,-3.0846653,-4.0115376,0.0,93.53906,0.02734375,102824.65,5.28125
103,2022-12-28 16:00:00,41.0,29.0,284.29364,280.09326,-3.300087,-3.6387157,0.0,80.92383,0.026367188,102810.97,3.4140625
104,2022-12-28 15:00:00,41.0,29.0,284.8155,280.17175,-2.9160843,-3.48036,0.0,90.70117,0.026367188,102780.625,3.0625
105,2022-12-28 14:00:00,41.0,29.0,285.01184,280.5102,-3.077242,-3.140007,0.0,79.74609,0.026367188,102768.85,2.8515625
106,2022-12-28 13:00:00,41.0,29.0,284.68463,280.8521,-2.9412346,-3.1003456,0.0,87.48242,0.026367188,102819.0,2.21875
107,2022-12-28 12:00:00,41.0,29.0,284.36133,281.35236,-2.7569666,-3.2806358,0.0,92.05469,0.026367188,102865.32,8.9375
108,2022-12-28 11:00:00,41.0,29.0,284.09995,281.6641,-2.6186266,-2.9954023,0.0,83.86719,0.025390625,102886.93,3.40625
109,2022-12-28 10:00:00,41.0,29.0,283.62756,281.6883,-2.0656242,-3.04286,0.0,94.95117,0.015625,102831.984,22.109375
110,2022-12-28 09:00:00,41.0,29.0,283.51764,282.2614,-1.1840534,-2.5903778,0.0,89.74219,0.0146484375,102757.945,16.59375
111,2022-12-28 08:00:00,41.0,29.0,283.52368,281.95172,-0.62298584,-1.8741646,0.0,91.50586,0.01171875,102677.17,14.734375
112,2022-12-28 07:00:00,41.0,29.0,283.34833,283.01556,-0.16706657,-1.2424078,0.0,94.94141,0.01171875,102640.02,7.125
113,2022-12-28 06:00:00,41.0,29.0,282.98486,282.4798,-0.26644135,-0.88394356,0.0,94.697266,0.068359375,102613.27,25.90625
114,2022-12-28 05:00:00,41.0,29.0,283.604,282.38538,0.17534256,-0.13304138,0.0,88.94922,0.04296875,102598.24,39.828125
115,2022-12-28 04:00:00,41.0,29.0,283.87305,282.25882,0.3840561,-0.0033855438,0.0,75.83008,0.0390625,102618.234,18.203125
116,2022-12-28 03:00:00,41.0,29.0,283.99286,281.94446,1.0339069,0.6809921,0.0,92.046875,0.03515625,102594.8,13.78125
117,2022-12-28 02:00:00,41.0,29.0,284.6241,281.81702,1.1142788,0.89225006,0.0,84.9043,0.00024414062,102532.02,10.78125
118,2022-12-28 01:00:00,41.0,29.0,284.87646,281.6667,1.2779312,0.9797802,0.0,92.177734,0.0,102534.76,7.59375
119,2022-12-28 00:00:00,41.0,29.0,285.2967,281.54602,1.7942028,1.4357662,0.0,79.16992,0.0,102524.88,4.109375
120,2022-12-27 23:00:00,41.0,29.0,284.7068,280.12793,1.5976696,1.4271374,0.0,95.384766,0.0,102457.0,4.90625
121,2022-12-27 22:00:00,41.0,29.0,284.48413,280.0699,1.427351,1.8514137,0.0,68.58008,0.0,102430.03,0.296875
122,2022-12-27 21:00:00,41.0,29.0,284.30646,279.98206,1.2411728,1.9611244,0.0,64.89258,0.0,102408.58,3.171875
123,2022-12-27 20:00:00,41.0,29.0,284.24237,279.80368,1.2642117,1.9935493,0.0,37.08008,0.0,102401.64,0.0
124,2022-12-27 19:00:00,41.0,29.0,284.40137,279.41907,1.3902969,1.7611237,0.0,4.5976562,0.0,102360.53,0.0
125,2022-12-27 18:00:00,41.0,29.0,284.80316,278.73663,1.7895546,2.0126896,0.0,2.3847656,0.0,102348.81,0.0
126,2022-12-27 17:00:00,41.0,29.0,285.26776,278.07397,2.0839481,3.0615711,0.0,0.48046875,0.0,102306.45,0.03125
127,2022-12-27 16:00:00,41.0,29.0,285.5725,277.60052,2.7107315,3.426052,0.0,23.126953,0.0,102359.414,0.984375
128,2022-12-27 15:00:00,41.0,29.0,285.62463,277.34232,3.2253456,3.731079,0.0,47.06836,0.0,102367.65,0.8359375
129,2022-12-27 14:00:00,41.0,29.0,285.56036,277.20816,3.5544033,3.8441849,0.0,82.6875,0.0,102402.445,0.9765625
130,2022-12-27 13:00:00,41.0,29.0,285.48834,277.05872,3.5793266,3.456667,0.0,86.703125,0.0,102480.39,0.9609375
131,2022-12-27 12:00:00,41.0,29.0,285.22134,277.31842,3.0963707,3.5391674,0.0,16.998047,0.0,102526.29,0.921875
132,2022-12-27 11:00:00,41.0,29.0,284.49304,278.18042,2.1306686,3.1907234,0.0,7.576172,0.0,102539.67,0.4375
133,2022-12-27 10:00:00,41.0,29.0,282.64423,279.02573,0.7740402,2.2952042,0.0,1.953125,0.0,102515.51,0.078125
134,2022-12-27 09:00:00,41.0,29.0,281.39056,278.5352,0.2242794,1.9479046,0.0,0.087890625,0.0,102510.32,0.0625
135,2022-12-27 08:00:00,41.0,29.0,281.12207,278.56702,-0.118183136,1.863615,0.0,0.0,0.0,102512.66,0.0625
136,2022-12-27 07:00:00,41.0,29.0,280.67316,278.72433,-0.5649433,1.5751896,0.0,0.0,0.0,102519.53,0.125
137,2022-12-27 06:00:00,41.0,29.0,279.3406,277.80658,-0.97914886,0.9660702,0.0,0.46875,0.0,102596.664,0.0625
138,2022-12-27 05:00:00,41.0,29.0,279.21814,277.6328,-1.0815563,0.86429405,0.0,28.277344,0.0,102658.125,0.046875
139,2022-12-27 04:00:00,41.0,29.0,279.2687,277.76318,-1.1352692,0.70199776,0.0,9.140625,0.0,102724.555,0.046875
140,2022-12-27 03:00:00,41.0,29.0,279.38855,277.97034,-1.1360626,0.61948967,0.0,0.41015625,0.0,102759.44,0.0625
141,2022-12-27 02:00:00,41.0,29.0,279.4751,278.19165,-1.2054272,0.68693924,0.0,0.24023438,0.0,102753.37,0.0625
142,2022-12-27 01:00:00,41.0,29.0,279.54477,278.29376,-1.198679,0.6304798,0.0,0.8378906,0.0,102773.75,0.078125
143,2022-12-27 00:00:00,41.0,29.0,279.67285,278.1458,-1.1169853,0.5476284,0.0,0.052734375,0.0,102821.56,0.09375
144,2022-12-26 23:00:00,41.0,29.0,279.87894,278.22382,-1.1909151,0.37703896,0.0,1.7089844,0.0,102825.49,0.078125
145,2022-12-26 22:00:00,41.0,29.0,279.99902,278.82172,-1.1354208,0.13708496,0.0,12.496094,0.0,102863.61,0.109375
146,2022-12-26 21:00:00,41.0,29.0,280.495,279.47333,-1.0638399,0.15900803,0.0,11.017578,0.0,102846.016,0.125
147,2022-12-26 20:00:00,41.0,29.0,281.53534,279.59634,-0.5550318,0.37818527,0.0,0.0,0.0,102875.84,0.078125
148,2022-12-26 19:00:00,41.0,29.0,282.20566,279.666,0.007376671,0.541523,0.0,16.81836,0.0,102842.016,0.65625
149,2022-12-26 18:00:00,41.0,29.0,282.72617,279.1109,0.87515163,0.911396,0.0,38.5625,0.0,102831.97,0.3046875
150,2022-12-26 17:00:00,41.0,29.0,283.36365,279.2578,1.203001,1.9847069,0.0,29.667969,0.0,102863.25,1.484375
151,2022-12-26 16:00:00,41.0,29.0,283.6847,279.3437,1.0678148,2.3091927,0.0,62.427734,0.0,102868.875,1.4921875
152,2022-12-26 15:00:00,41.0,29.0,284.44156,277.97778,0.9045601,1.398838,0.0,58.679688,0.0,102823.66,4.921875
153,2022-12-26 14:00:00,41.0,29.0,284.47668,278.14685,0.870224,0.380867,0.0,58.03711,0.0,102819.086,4.375
154,2022-12-26 13:00:00,41.0,29.0,284.07605,278.1668,0.82733727,-0.23584366,0.0,57.48633,0.0,102857.234,7.0625
155,2022-12-26 12:00:00,41.0,29.0,283.43787,279.40942,0.09910393,0.46834946,0.0,11.740234,0.0,102912.55,2.46875
156,2022-12-26 11:00:00,41.0,29.0,281.89136,280.29688,-0.2566471,-0.0011444092,0.0,0.0,0.0,102905.27,0.046875
157,2022-12-26 10:00:00,41.0,29.0,279.6156,279.7341,-0.6099453,-0.54546356,0.0,0.0,0.0,102881.97,0.015625
158,2022-12-26 09:00:00,41.0,29.0,278.91016,279.19257,-0.60891914,-0.6538353,0.0,0.0,0.0,102821.77,0.0078125
159,2022-12-26 08:00:00,41.0,29.0,279.29773,279.07217,-0.6675987,-0.79960823,0.0,2.7792969,0.0,102803.8,0.609375
160,2022-12-26 07:00:00,41.0,29.0,279.57394,279.09235,-0.37945557,-1.2110157,0.0,0.0,0.0,102732.78,0.0
161,2022-12-26 06:00:00,41.0,29.0,279.5423,279.43976,-0.4377613,-1.2385311,0.0,10.501953,0.0,102703.03,0.2109375
162,2022-12-26 05:00:00,41.0,29.0,280.00912,279.63428,-0.38969994,-0.9522209,0.0,29.574219,0.0,102669.445,0.7734375
163,2022-12-26 04:00:00,41.0,29.0,280.26016,279.94507,-0.8399315,-1.2866802,0.0,33.90039,0.0,102642.91,0.1875
164,2022-12-26 03:00:00,41.0,29.0,279.95557,279.79443,-0.4729843,-1.4376526,0.0,61.689453,0.0,102631.02,0.453125
165,2022-12-26 02:00:00,41.0,29.0,280.23154,279.7525,-0.15519142,-1.1007004,0.0,24.953125,0.0,102522.71,0.7265625
166,2022-12-26 01:00:00,41.0,29.0,280.95874,280.01215,0.25032425,-0.7464466,0.0,22.451172,0.0,102512.51,0.453125
167,2022-12-26 00:00:00,41.0,29.0,281.68286,280.81982,-0.10627937,-0.7246628,0.0,41.265625,0.0,102502.04,2.8984375
168,2022-12-25 23:00:00,41.0,29.0,281.521,280.6164,0.5506058,-0.21443176,0.0,46.98828,2.1132812,102465.94,0.125
169,2022-12-25 22:00:00,41.0,29.0,281.8808,280.8391,0.17124176,-0.4607334,0.0,72.43555,2.1132812,102443.24,4.75
170,2022-12-25 21:00:00,41.0,29.0,282.12207,280.71646,0.0053634644,-0.29445648,0.0,86.791016,2.1035156,102411.3,2.8125
171,2022-12-25 20:00:00,41.0,29.0,282.57166,280.67694,0.48828506,-0.5781498,0.0,72.94336,2.1035156,102420.31,6.078125
172,2022-12-25 19:00:00,41.0,29.0,283.05408,280.4707,0.002729416,-1.1034946,0.0,85.42383,2.0976562,102343.81,20.367188
173,2022-12-25 18:00:00,41.0,29.0,283.78638,280.02502,-0.18712616,-1.8301926,0.0,65.86328,2.0878906,102267.72,1.28125
174,2022-12-25 17:00:00,41.0,29.0,284.79565,279.69955,0.17448997,-2.6640282,0.0,73.375,2.0878906,102212.27,3.546875
175,2022-12-25 16:00:00,41.0,29.0,285.44745,279.73703,0.6075554,-2.7125778,0.0,72.43945,2.0859375,102175.75,29.945312
176,2022-12-25 15:00:00,41.0,29.0,285.68353,279.97424,0.71129036,-3.074791,0.0,59.3125,2.0859375,102119.805,3.40625
177,2022-12-25 14:00:00,41.0,29.0,285.6228,280.03867,0.9251156,-2.9446392,0.0,75.94141,2.0859375,102061.74,20.960938
178,2022-12-25 13:00:00,41.0,29.0,285.55133,279.93848,1.0658798,-3.153183,0.0,88.60742,2.0664062,102053.95,4.9453125
179,2022-12-25 12:00:00,41.0,29.0,284.7483,280.19635,1.4763813,-1.7335644,0.0,88.61328,2.0664062,102036.33,11.625
180,2022-12-25 11:00:00,41.0,29.0,283.97485,280.8062,1.9205055,-0.4347496,0.0,86.828125,2.0664062,101979.6,0.6328125
181,2022-12-25 10:00:00,41.0,29.0,283.73242,281.7024,2.8013954,0.23965263,0.0,91.02734,2.0664062,101931.4,7.9453125
182,2022-12-25 09:00:00,41.0,29.0,283.5156,281.8761,2.776926,0.6510925,0.0,98.552734,2.0664062,101888.53,1.7421875
183,2022-12-25 08:00:00,41.0,29.0,283.48816,281.98257,2.9374084,0.6748657,0.0,95.50586,2.0615234,101843.766,2.96875
184,2022-12-25 07:00:00,41.0,29.0,283.23752,281.92474,2.456091,1.5847645,0.0,96.58008,2.0273438,101775.51,6.5078125
185,2022-12-25 06:00:00,41.0,29.0,283.20404,281.9657,1.9302406,1.1609955,0.0,100.0,1.5214844,101733.695,7.375
186,2022-12-25 05:00:00,41.0,29.0,283.47247,282.35706,2.4367027,1.1477318,0.0,100.0,1.1298828,101745.66,28.1875
187,2022-12-25 04:00:00,41.0,29.0,283.77686,282.67426,2.1819553,1.2229023,0.0,100.0,0.66796875,101745.89,42.5
188,2022-12-25 03:00:00,41.0,29.0,283.80722,282.73602,1.7923164,1.0121098,0.0,100.0,0.39111328,101703.164,19.226562
189,2022-12-25 02:00:00,41.0,29.0,283.56412,282.14972,1.8356686,0.640707,0.0,100.0,0.059570312,101673.15,26.882812
190,2022-12-25 01:00:00,41.0,29.0,283.3031,281.80103,1.1297779,0.85907745,0.0,100.0,0.0,101655.664,30.148438
191,2022-12-25 00:00:00,41.0,29.0,283.0561,281.8059,0.5109863,0.9968128,0.0,100.0,0.0,101721.53,29.195312
192,2022-12-24 23:00:00,41.0,29.0,283.22906,281.2442,0.67556953,1.5539818,0.0,100.0,0.0,101677.055,4.5546875
193,2022-12-24 22:00:00,41.0,29.0,283.11395,281.26685,0.46640015,1.5200863,0.0,100.0,0.0,101656.65,10.1171875
194,2022-12-24 21:00:00,41.0,29.0,283.04584,281.19965,0.18266678,1.6475391,0.0,100.0,0.0,101655.37,5.375
195,2022-12-24 20:00:00,41.0,29.0,283.0296,281.3447,0.5707474,1.2113285,0.0,40.533203,0.0,101672.914,16.15625
196,2022-12-24 19:00:00,41.0,29.0,283.2862,281.55994,0.5534363,1.260746,0.0,98.60742,0.0,101623.12,8.046875
197,2022-12-24 18:00:00,41.0,29.0,283.8333,281.58392,1.0941277,1.530138,0.0,0.27734375,0.0,101584.35,0.4921875
198,2022-12-24 17:00:00,41.0,29.0,284.75412,280.92456,2.238844,1.6398754,0.0,79.00391,0.0,101595.51,1.390625
199,2022-12-24 16:00:00,41.0,29.0,285.2339,280.88983,2.9641705,1.7813454,0.0,33.445312,0.0,101598.86,2.1171875
200,2022-12-24 15:00:00,41.0,29.0,285.4378,280.78934,3.2076416,2.3793678,0.0,36.558594,0.0,101602.12,2.53125
